load1,load2,load3,load4,load5,load6,load7,label
6,10,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,10,9,15,12,0,0,Y4
7,11,9,15,12,0,0,Y4
7,11,9,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
6,9,8,13,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,10,9,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,10,8,14,11,0,0,Y4
6,9,8,13,10,0,0,Y4
6,10,8,14,11,0,0,Y4
7,11,9,15,12,0,0,Y4
7,11,9,15,12,0,0,Y4
7,11,9,15,12,0,0,Y4
7,11,9,15,13,0,0,Y4
8,11,10,16,14,0,0,Y4
8,12,11,16,14,0,0,Y4
9,12,11,16,13,0,0,Y4
9,11,10,16,13,0,0,Y4
8,11,10,16,13,0,0,Y4
8,11,10,15,13,0,0,Y4
8,11,10,15,13,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
8,11,10,15,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,9,14,11,0,0,Y4
8,10,9,13,11,0,0,Y4
8,10,9,13,11,0,0,Y4
8,10,9,14,11,0,0,Y4
8,10,9,14,11,0,0,Y4
8,10,9,13,10,0,0,Y4
7,10,9,13,10,0,0,Y4
7,10,9,13,11,0,0,Y4
7,10,9,14,11,0,0,Y4
7,10,9,13,10,0,0,Y4
7,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,14,11,0,0,Y4
6,9,8,14,11,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
6,9,8,13,10,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,16,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,16,13,0,0,Y4
9,11,11,16,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,16,13,0,0,Y4
9,11,11,16,13,0,0,Y4
9,11,11,16,13,0,0,Y4
9,11,11,16,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,10,15,11,0,0,Y4
8,10,9,12,10,0,0,Y4
8,10,9,12,10,0,0,Y4
8,10,9,12,10,0,0,Y4
8,10,9,12,10,0,0,Y4
8,10,9,12,10,0,0,Y4
8,11,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,10,9,13,11,0,0,Y4
9,10,9,13,11,0,0,Y4
9,10,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,10,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,11,9,13,11,0,0,Y4
9,11,9,14,11,0,0,Y4
9,11,10,14,11,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
9,11,10,14,12,0,0,Y4
10,12,11,15,13,0,0,Y4
10,11,11,15,13,0,0,Y4
10,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,16,13,0,0,Y4
9,11,10,16,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,12,0,0,Y4
9,12,10,15,13,0,0,Y4
10,12,10,15,13,0,0,Y4
9,12,10,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,16,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,16,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,10,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
9,11,11,15,13,0,0,Y4
10,11,11,15,13,0,0,Y4
10,11,11,15,13,0,0,Y4
10,11,11,15,14,0,0,Y4
10,12,11,15,14,0,0,Y4
10,11,11,15,14,0,0,Y4
10,12,11,15,14,0,0,Y4
10,11,11,15,14,0,0,Y4
10,11,11,15,14,0,0,Y4
10,11,11,15,13,0,0,Y4
10,11,11,15,13,0,0,Y4
10,11,11,15,13,0,0,Y4
10,11,11,15,13,0,0,Y4
10,11,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,13,0,0,Y4
10,12,11,15,14,0,0,Y4
10,12,11,16,13,0,0,Y4
10,12,11,16,14,0,0,Y4
10,12,11,16,14,0,0,Y4
10,12,11,16,13,0,0,Y4
10,12,11,16,13,0,0,Y4
8,12,10,16,13,0,0,Y4
8,12,10,16,13,0,0,Y4
8,12,10,16,13,0,0,Y4
8,12,10,16,13,0,0,Y4
8,12,10,16,13,0,0,Y4
8,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
8,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,10,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,11,11,16,13,0,0,Y4
9,11,11,15,14,0,0,Y4
7,12,9,16,11,0,0,Y4
7,12,9,16,11,0,0,Y4
7,12,9,16,11,0,0,Y4
6,12,8,16,10,0,0,Y4
6,12,8,16,11,0,0,Y4
6,12,8,16,11,0,0,Y4
6,12,8,16,10,0,0,Y4
6,12,8,16,11,0,0,Y4
6,11,9,15,11,0,0,Y4
7,11,9,15,12,0,0,Y4
7,11,9,15,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,16,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,15,12,0,0,Y4
6,11,9,15,11,0,0,Y4
6,10,9,15,11,0,0,Y4
6,10,9,15,12,0,0,Y4
7,11,10,16,13,0,0,Y4
7,11,10,16,13,0,0,Y4
8,12,10,16,14,0,0,Y4
9,12,11,16,14,0,0,Y4
9,12,11,16,14,0,0,Y4
9,12,11,16,14,0,0,Y4
9,12,11,16,14,0,0,Y4
9,12,11,16,14,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
9,12,11,16,13,0,0,Y4
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
1,1,3,16,15,0,0,C1
1,1,3,16,15,0,0,C1
1,1,3,16,15,0,0,C1
1,1,3,16,15,0,0,C1
1,2,3,16,15,0,0,C1
1,1,2,16,15,0,0,C1
1,1,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,1,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,1,16,14,0,0,C1
0,2,1,16,14,0,0,C1
0,2,1,16,14,0,0,C1
0,2,1,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,1,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,1,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,1,16,14,0,0,C1
0,2,2,16,14,0,0,C1
0,2,2,16,14,0,0,C1
1,2,2,16,14,0,0,C1
1,2,2,16,14,0,0,C1
1,2,2,16,14,0,0,C1
1,2,1,16,14,0,0,C1
1,2,2,16,14,0,0,C1
1,1,2,16,14,0,0,C1
1,1,3,16,14,0,0,C1
1,1,3,16,14,0,0,C1
1,2,2,17,15,0,0,C1
1,1,3,16,15,0,0,C1
0,2,2,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,2,2,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,2,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,2,3,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,2,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,1,16,14,0,0,C1
0,2,0,16,14,0,0,C1
0,2,1,16,14,0,0,C1
0,1,1,17,14,0,0,C1
0,1,2,16,14,0,0,C1
0,1,2,17,14,0,0,C1
0,1,2,16,14,0,0,C1
0,1,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,2,1,16,14,0,0,C1
0,2,1,16,15,0,0,C1
0,1,1,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,2,17,15,0,0,C1
1,1,2,16,15,0,0,C1
1,1,2,17,15,0,0,C1
1,1,2,16,14,0,0,C1
1,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,1,15,15,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,2,17,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,3,16,15,0,0,C1
0,2,3,16,15,0,0,C1
0,2,3,16,15,0,0,C1
0,2,3,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,1,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,2,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,2,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,17,15,0,0,C1
0,1,3,16,15,0,0,C1
0,1,2,16,16,0,0,C1
0,1,3,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,3,15,16,0,0,C1
0,2,3,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,3,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,3,16,16,0,0,C1
0,2,3,16,16,0,0,C1
0,2,3,16,16,0,0,C1
0,1,3,16,16,0,0,C1
0,2,3,16,16,0,0,C1
0,2,3,16,16,0,0,C1
0,2,3,16,15,0,0,C1
0,2,2,17,15,0,0,C1
0,1,2,17,15,0,0,C1
0,2,2,17,15,0,0,C1
0,2,2,17,15,0,0,C1
0,2,2,17,15,0,0,C1
0,2,2,17,15,0,0,C1
0,2,2,17,15,0,0,C1
0,2,2,17,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,1,2,16,15,0,0,C1
0,2,2,16,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,2,17,15,0,0,C1
0,1,1,16,18,0,0,C1
0,1,1,15,18,0,0,C1
0,1,1,15,18,0,0,C1
0,1,1,16,18,0,0,C1
0,1,1,16,18,0,0,C1
0,1,1,15,18,0,0,C1
0,1,1,15,18,0,0,C1
0,1,1,15,18,0,0,C1
0,1,1,15,18,0,0,C1
0,1,1,16,17,0,0,C1
0,1,1,15,17,0,0,C1
0,1,1,15,17,0,0,C1
0,1,1,15,17,0,0,C1
0,1,1,15,17,0,0,C1
0,1,1,15,17,0,0,C1
0,2,1,15,17,0,0,C1
0,2,1,15,17,0,0,C1
0,1,1,16,17,0,0,C1
0,1,0,15,17,0,0,C1
0,1,1,15,17,0,0,C1
0,1,1,15,17,0,0,C1
0,1,1,16,17,0,0,C1
0,2,1,15,17,0,0,C1
0,2,2,15,17,0,0,C1
0,2,1,16,17,0,0,C1
0,1,1,15,17,0,0,C1
0,1,1,15,17,0,0,C1
0,1,1,15,17,0,0,C1
0,2,1,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,2,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,15,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,15,16,0,0,C1
0,2,0,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,15,16,0,0,C1
0,2,2,15,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,16,16,0,0,C1
0,2,1,15,16,0,0,C1
0,2,2,16,15,0,0,C1
0,2,1,16,16,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
0,2,0,15,13,0,0,C1
